23-06-2018 21:13,b'Novak Djokovic pleased to see technology embraced at World Cup: https://t.co/VTIvt9jt2p #WorldCup #VAR #sportstech'
,
23-06-2018 21:09,b'Two referee questions @FIFAWorldCup after #SweGer:\n1. Where was the #VAR at the Boateng foul on Berg around the 20t... https://t.co/O2Az0NCGTN'
,
23-06-2018 21:05,b'So now you are very vocal about #VAR in #Boateng penalty in #GERSWE and yesterday you were silent when #Mitrovic wa... https://t.co/MSRRhKXtGC'
,
23-06-2018 21:03,b'@BBCMOTD @GaryLineker @mrdanwalker I have nothing against the use of #VAR in #Football and at the #WorldCup But I w... https://t.co/XyH3PaLDLO'
,
23-06-2018 21:03,"b""@colinwright89 Yes some positives. But everytime something occurrs in box everyone's looking for #VAR bit annoying."""
,
23-06-2018 21:03,b'@Reuters No #VAR that game..'
,
23-06-2018 20:59,"b'#Germany escaped what I call ""THE STICK WHIP"" \n\nWhy was #VAR not consulted when Boateng committed that clear penalty?\n#Worldcup\n#GerSwe'"
,
23-06-2018 20:57,"b""The irony is that #VAR was brought in to stop major controversial decisions; but it's only a matter of time before... https://t.co/X5dlCQBFKw"""
,
23-06-2018 20:57,"b""Sam Matterface believes ' Refs refer decisions to #VAR ' ??? @sammatterface"""
,
23-06-2018 20:56,"b'#VAR cameras during #GERSWE  . . .\n\n Unfortunately, Football is not only played between the four lines.\n\n #GER... https://t.co/a2IWhdGxvB'"
,
23-06-2018 20:53,b'@ace_rbk Those that help Germany #VAR https://t.co/q3l79dSSBb'
,
23-06-2018 20:51,"b'@MartinMakepeace Help me here please, does the ref have to ask the guys in the booth to check the situation or do t... https://t.co/OMA6bq0SDO'"
,
23-06-2018 20:50,"b""Shit. Does this mean I'm going back to PC World ?\n#VAR https://t.co/1grKGSSCHn"""
,
23-06-2018 20:50,b'This are the worst refeering moments in the #Russia2018WorldCup #WorldCup . Last few matches are the best possible... https://t.co/eFqEMw4jHf'
,
23-06-2018 20:49,"b""#VAR system tends toward big teams! Otherwise it's useless!\n\n#PORMAR #GERSWE #espirn #SUISRB #WorldCup"""
,
23-06-2018 20:48,b'Playing Nick Drake and cleaning my office to try to calm down.  #VAR #FIFAWorldCup'
,
23-06-2018 20:47,b'@Soph_Warrener98 Waiting for #VAR'
,
23-06-2018 20:47,b'@blacks0und One hope a fair referee and use the goddam fucking #VAR #CM2018'
,
23-06-2018 20:46,"b""@Msaeid8 That is the thing #var did it's job. Germany going out was bad for business"""
,
23-06-2018 20:46,b'Is it a fucking lottery this VAR-thing.. a joke? #FIFA18WorldCup #fifa #GERvSWE #var #bergvsboateng #penaltyredcard'
,
23-06-2018 20:44,b'@joerice74 It should have been used yesterday a few times  #VAR #fewdodgydecisions'
,
23-06-2018 20:44,"b""I'm just thinking about : if this clash was in #SWE's penalty area what was the Decision? 100% penalty + Red card.... https://t.co/g95Uqiml7t"""
,
23-06-2018 20:42,"b'Wanna see how #VAR ac work turn onto bbc 2 and see how to use it properly - takes a couple,of years not overnight to get it right  #ENGvNZ'"
,
23-06-2018 20:37,b'@TroyJr_67 You mean more #VAR???\n&lt;sarcasm&gt;\n'
,
23-06-2018 20:37,"b'@JaqubAjmal If #VAR  was used, you should have get a penalty and Boateng a red card for the foul on #9'"
,
23-06-2018 20:37,b'FIFA has to clarify how the VAR is being used. There is no excuse for the amount of bad calls being made. Sweden ha... https://t.co/2VOhNItyPS'
,
23-06-2018 20:36,"b'So what were learning from footballs great technological leap forward with VAR, is that works really well for the... https://t.co/S79nqZ2FhL'"
,
23-06-2018 20:35,b'Lets not forget that Sweden shoulda had a penalty and Boateng shoulda been sent off much earlier but #VAR right? '
,
23-06-2018 20:35,b'Unbelievable No word about the penalty sweden should havebeen given in 1e half @NOSvoetbal @NOSsport #var #GERSWE... https://t.co/SIRel5mQO8'
,
23-06-2018 20:33,"b""Here's a paper recently published in Economica, of which I am lead author. It explains #variance #poker... https://t.co/HUM6Va2fSc"""
,
23-06-2018 20:33,b'@VAROfficial1 #VAR:\nVery\nAbject\nReferee\n#SWEGER'
,
23-06-2018 20:32,b'#GERSWE @FIFAWorldCup Why for you hate Sweden? #VAR'
,
23-06-2018 20:29,"b'RIGHT 100 times \n#VAR IS  SHAM , #VAR IS JOKE \n#VAR IS  SHAM , #VAR IS JOKE \n#VAR IS  SHAM , #VAR IS JOKE \n#VAR IS... https://t.co/09OyZY6xSX'"
,
23-06-2018 20:29,b'@FXDIRK with a little help from a dozy #VAR'
,
23-06-2018 20:28,b'#GermanyvsSweden is the first terribly officiated game this #WorldCup #VAR has been great and this wasnt even revie... https://t.co/qUubIyWA39'
,
23-06-2018 20:27,b'How does #VAR work? Why is it left to the discretion of the umpire ? #GER were dominant &amp; deserved to win. But #SWE... https://t.co/z31a0GVke1'
,
23-06-2018 20:25,b'Where did the ref find 5 min and why not #VAR on the penalty situation?? #putindecides https://t.co/BrOBSbgtWJ'
,
23-06-2018 20:24,"b'@FIFAWorldCup @hazardeden10 @BelRedDevils No doubt about the foul, but was it inside the box or just outside? Thoug... https://t.co/r1LY64Sn9M'"
,
23-06-2018 20:23,b'Absolute atrocity by the referee not checking VAR on that CLEAR penalty in the first half against Germany. Looks li... https://t.co/z6qUT04XFJ'
,
23-06-2018 20:23,b'Until #VAR is ALLOWED the same onscreen transparency as RUGBY or CRICKET @FIFAcom @DFB_Team_EN football will only ever be for #untermensch'
,
23-06-2018 20:23,b'#ThingsWeWouldntBeSaying because of this fancy #VAR  That could have been a penalty to #SWE #GERSWE #WorldCup'
,
23-06-2018 20:22,"b'Why are some referees so full of themselves? Yesterday, clear penalty for Serbia, not awarded, not even used VAR. T... https://t.co/nHLnlNXhBP'"
,
23-06-2018 20:22,b'@FIFAWorldCup need to stop impacting the integrity of the game...\nWe need Robot Reef please because human judg... https://t.co/6xtJngLpIZ'
,
23-06-2018 20:22,b'Whats really happening in the #VAR room #FifaWorldCup18 https://t.co/geSifGhKdf'
,
23-06-2018 20:22,b'bad look for #futbol #soccer #fifa and Germany. So blatant ruins any semblance of impartiality. #WorldCupRussia2018... https://t.co/xAUFVYe68Y'
,
23-06-2018 20:22,"b'#GER probably deserved the win, but hows is this not a penalty awarded to #SWE with #VAR available at the #WorldCup https://t.co/SWYwjpUxK6'"
,
23-06-2018 20:21,b'Toni kroos with a worldie\n\nGermany back in this world cup with a 2-1 win over sweden via this last minute banger... https://t.co/AYI3p0ZbTM'
,
23-06-2018 20:21,b'How does #Infantino explaines that so many sets of eyes &amp; #VAR missed the penalty for #Sweden ?\n\n@FIFAWorldCup \n#unfair'
,
23-06-2018 20:20,b'@FIFAWorldCup @DFB_Team_EN @ToniKroos Shame on you. Clear #penalty for Sweden. 2-2. #Sweden was stolen the match by... https://t.co/K8hTS8wHkR'
,
23-06-2018 20:20,"b'That was the worst refereeing so far in the world cup. @FIFAcom youre really destroying the game... VAR, embarrass... https://t.co/sap8kLF3uD'"
,
23-06-2018 20:19,"b'@JdeBontin soccer wins? we have differing senses of justice, i guess. no less than 10 referees missed an obvious ca... https://t.co/45ZnUutlIW'"
,
23-06-2018 20:19,"b""@SportsCenter Maybe, but it should've been the 2-2 goal instead of 2-1. With the wrong ref in the booth #VAR is useless."""
,
23-06-2018 20:19,"b""Ah, now we know why the #SWEvsGER penalty wasn't given. VAR were too busy building. #VAR #WorldCup #Fornite https://t.co/t7Aj8adFyg"""
,
23-06-2018 20:18,b'@FIFAWorldCup @FIFAcom  Another #WorldCupRussia2018 #FifaWorldCup2018 match where you wonder WTF is #VAR for???! A... https://t.co/ehWyEXmUVW'
,
23-06-2018 20:16,"b""#GERSWE thoughts: Sweden deserved better. Questionable refeering first half, why didn't they go to the #VAR after B... https://t.co/G1Em8Yp5nu"""
,
23-06-2018 20:16,b'I would like to thank Clement Turpin and Jimmy Durmaz for todays outcome. Who knew that a frenchman and a swede cou... https://t.co/Fnf4NSZV0N'
,
23-06-2018 20:15,"b'#var is bad for soccer ruined the NFL. To many ""mistakes"" = abuse.'"
,
23-06-2018 20:14,b'What was happening during the clear penalty in the first half #GERSWE #VAR https://t.co/UelW5QlL9D'
,
23-06-2018 20:13,"b""Should have been a penno, usually I would say thats football but when there's VAR thats unacceptable!! #var #WorldCup #GER #SWE"""
,
23-06-2018 20:13,"b'Poor referring, should have used #VAR, it could be 2-0. Unfair loss of #Sweden and fortunate win for #Germany. \n\n#GerVSwe #Wc2018'"
,
23-06-2018 20:13,b'#GERSWE disappointed for #SWE every decision went #GER way (including sending off) #VAR let #SWE down in first half... https://t.co/OV6GkZywIj'
,
23-06-2018 20:13,b'#WorldCup\n#swe was robbed by #refs and a sleeping #VAR of at least 1 PK....'
,
23-06-2018 20:12,b'If the ref had given that penalty things would have been different.  Seriously @FIFAWorldCup whats the use of VA... https://t.co/hwF5uFnadi'
,
23-06-2018 20:12,b'#VAR #GERSWE #WorldCup #CM2018 Turpin '
,
23-06-2018 20:12,b'Screwed out of a Swedish Pen \n\nRefs coming off like pricks surely for not checking !! The technology is there use... https://t.co/R5f9jQkjPq'
,
23-06-2018 20:11,"b'Oh yeah, and that non-penalty for #SWE in the 1st half was shameful. #VAR'"
,
23-06-2018 20:11,b'@MENnewsdesk Ah so this is who designed the first #Var system used in the #uk'
,
23-06-2018 20:10,b'Thanks to technology\n#VAR https://t.co/qWKIk8vIeE'
,
23-06-2018 20:09,b'#Sweden got robbed. #VAR only for big teams? #GERSWE #WorldCup2018'
,
23-06-2018 20:09,b'What a game! Unfortunately the Germans came out on top but that was some magic from the free kick within the last 3... https://t.co/PGPwdC0ysE'
,
23-06-2018 20:09,"b'VAR is simply a myth.. Period..!!\nWe\'ve got AI, IOT, Robots yet we use the cheapest form of technology..""Referees""... https://t.co/WRMCDEQTDl'"
,
23-06-2018 20:08,"b""Football's a game where 22 men chase a ball for 90 minutes, and the Germans win in the end #GERSWE #WorldCup #VAR"""
,
23-06-2018 20:07,b'#SwedenRobbed #Boateng should have been given red card at this point.  \nJust 15 min in match &amp; then imagine #GER  w... https://t.co/wLt1VJXAaQ'
,
23-06-2018 20:07,"b'To be fair, #Boateng got a red card for fouling an attacker in the BOX!!!! For The love of God, this is called a... https://t.co/nTftrUFV4F'"
,
23-06-2018 20:07,b'Sweden deserved at least a draw. Refree error denied them the much needed point #VAR #SWE #WorldCup #GERSWE'
,
23-06-2018 20:07,"b'Why is the VAR a thing when it is not used in an obvious situation? Im so confused, after this game vs Germany and... https://t.co/7goQO8uhrG'"
,
23-06-2018 20:07,b'Why the hell have VAR if you wont use it when needed! Same thing for Serbia yesterday. FIFA you are a disgrase! An... https://t.co/nahKxEBc6f'
,
23-06-2018 20:07,b'#VAR no exist in games from #GER #worldcup'
,
23-06-2018 20:06,b'#VAR after the game ... #GERSWE #Sweden https://t.co/n5azZt4zaF'
,
23-06-2018 20:06,b'@ESPNFC Fairplay ha ha ha #var #irony'
,
23-06-2018 20:06,"b'I know all anyone will talk about is how great Germanys comeback was, but again, again! the refs didnt have the b... https://t.co/dAw84F8l6k'"
,
23-06-2018 20:05,"b'What a game. #SwedenVsGermany had a display of good football, #BadReferee and doubts of the #VAR system. What say @FIFAWorldCup ?'"
,
23-06-2018 20:05,"b'Been a while since I posted, but I just felt the need to comment on #VAR...\n#VARcical\nhttps://t.co/q4HSt6uBz7 https://t.co/QNVUJifi9M'"
,
23-06-2018 20:05,"b""@BobbySoccerRep but wasn't the point of #VAR was to end matches were referee involvement showed such potency?  what... https://t.co/V7lzQ8pR4W"""
,
23-06-2018 20:05,b'@FIFAWorldCup @FIFAcom Sweden robbed cause you shit wankers struggle to check a replay #redcard #penalty #joke... https://t.co/fMXq9VlDnZ'
,
23-06-2018 20:05,"b'We expecting justice, but #VAR give us injustice'"
,
23-06-2018 20:05,b'So where is the #var?  looks to me that Brazil vs Germany is more appealing than Sweden vs Brazil and... https://t.co/nWEVyVUgbw'
,
23-06-2018 20:04,"b""@robertmarawa why is there #VAR is the Ref doesn't use it... Should have awarded #SWE a Clear Penalty earlier in th... https://t.co/4JV60JGB1w"""
,
23-06-2018 20:04,b'@FOXSoccer Sweden hard done by #VAR even though their coach and bench didnt help much when it matters most. Awesome... https://t.co/ngsGbBHp6j'
,
23-06-2018 20:04,b'Whats in the drinks tonight #var ?'
,
23-06-2018 20:02,"b""Hey @FIFAcom your #VAR doesn't work: this Polish, and yesterday the German, referees are piece of corrupt incompete... https://t.co/UGrFEpJ5Kt"""
,
23-06-2018 20:02,b'This game will definitely revive the heated debate on #VAR technology. Heartbreak for #SWE. Good show #GER. #WorldCup is LIT!'
,
23-06-2018 20:02,b'MISSING: Video assistant referee.\nLast seen in earlier World Cup games.\nNo where to be seen in Germany-Sweden. #VAR... https://t.co/J8zr3GJ1Xx'
,
23-06-2018 20:02,b'#VAR is a joke!!! % penalty to Sweden'
,
23-06-2018 20:01,b'@astley_ben Not with #var'
,
23-06-2018 20:01,"b""Germany, you may thank the VAR. Should have been with 10 in the first half. Exactly like '94 against Belgium.... https://t.co/wMk3nk8HnX"""
,
23-06-2018 20:01,"b""#WC2018 highlights so far:\n\n#Neymar's overturned #Penalty + Yellow. Good job #VAR.\n#CostaRica's Goalkeeping vs... https://t.co/xuY1jem2jQ"""
,
23-06-2018 20:01,b'@GrantWahl Should have been 10 men since early 1st half. #VAR'
,
23-06-2018 20:00,b'This #Fifa #WorldCup is a fraud. How do you deny a team like #Sweden clear penalties but add more time to favor a t... https://t.co/3gRoXISAUN'
,
23-06-2018 20:00,"b'One more sleep till the next England game , Are you excited ?, Come on England !! #England #Worldcup #ThreeLions... https://t.co/RcxDD0efBI'"
,
23-06-2018 20:00,b'#FifaWorldCup2018 Sweden should have been given a penalty 1st half #referee #VAR sth wrong with the eyes? 95th min...Germans ..... typical!'
,
23-06-2018 20:00,b'#VAR sucks\nIt needs a lot of improvement https://t.co/GVDePVFREd'
,
23-06-2018 20:00,"b'Germany played better, but...\n\nDreadfull refereeing throughout the whole game. \n#VAR was either not used or they we... https://t.co/jrDDGqIhiX'"
,
23-06-2018 19:59,"b'@MartinTideswell @TONYTAXI #var is just a massive gimmick, the system is only as good as the people using it and we... https://t.co/pXUaBpFGLl'"
,
23-06-2018 19:59,"b""Let's hope FIFA's position on the penalty shootout does not go against Sweden. It will speak that it was not a pena... https://t.co/boUmTb9WiB"""
,
23-06-2018 19:59,b'@FIFAWorldCup can you give a honest answer - why 5 min? And the penalty kick in the first half? Its about the hono... https://t.co/rrXjTy7c6N'
,
23-06-2018 19:59,"b""@heathermitts The penalty that the referee and/or #VAR didn't award was very crucial in the end."""
,
23-06-2018 19:59,b'What is the use of #VAR if some countries like #GER are more protected and clear penalty for #SWE wasnt given. Feel... https://t.co/StBBYIBuNZ'
,
23-06-2018 19:59,b'Sweden should have been awarded a penalty for the first half Boateng challenge though! Where was #VAR!?'
,
23-06-2018 19:59,b'#gerswe #var #FifaWorldCup2018 The VAR is ridiculous. Sweden should have gotten a penalty + red card. Then it would... https://t.co/3Lo6rIHfgG'
,
23-06-2018 19:59,b'Referee won it for Germany. VAR no help either. Whats the point of VAR if its not going to intervene for obvious... https://t.co/uNdLmiefRO'
,
23-06-2018 19:59,"b'Assemble justice refunders! You shouldve had a penalty for Sweden so ask for your money back, its the honourable... https://t.co/2vhiPZeghH'"
,
23-06-2018 19:58,"b'VAR is just an extension to the cheating they do already, fucking disgraceful. #VAR #GERSWE #WorldCup'"
,
23-06-2018 19:58,"b""Fuck Germany!! The ref didn't entertain VAR on a clear penalty, which would've seen Sweden go in at half time poten... https://t.co/LCmZNmpz9J"""
,
23-06-2018 19:58,b'@GaryLineker That was an absolute robbery! #GERvSWE what on Earth is #VAR being used for if not to distinguish betw... https://t.co/kOkGEAB6jI'
,
23-06-2018 19:57,b'@NBCSportsSoccer wow #germnay but #sweden hard done by #VAR'
,
23-06-2018 19:57,"b""#var let's the Germans win... What a cunty #WorldCup2018"""
,
23-06-2018 19:57,b'That polish referee was extreme pro-german!! #sweger... #sweden did not get their penalty they should have (where w... https://t.co/ZOs2xX9EeJ'
,
23-06-2018 19:57,b'#duizwe @FIFAcom wtf is going on with the #var???? Again the #var responsible for the loss of a team #sweden #disgusting'
,
23-06-2018 19:57,b'@RanveerOfficial @ToniKroos With #var sleeping... right'
,
23-06-2018 19:56,"b""What's the point in VAR when your not going to use it?  #SWEGER #VAR"""
,
23-06-2018 19:56,b'Sweden robbed. Germany should have been down to ten within the first 20 mins with that obvious penalty. Disgraceful... https://t.co/UiLCa3eshA'
,
23-06-2018 19:56,b'A little luck always has to go your way #GermanyvsSweden #WorldCup2018 #NoVARonPenalty #VAR'
,
23-06-2018 19:56,"b""How often have me seen #Germany find a way to win. But I'm still thinking about that first-half penalty and red car... https://t.co/UB2llF46KN"""
,
23-06-2018 19:56,b'But #VAR gave it to Germany'
,
23-06-2018 19:56,"b'As i said, #FIFA wants #ger to advance ! Shame on you #VAR !!!  #GERSWE  #WorldCup'"
,
23-06-2018 19:55,b'Thanks #VAR unbe-fucking-lievable  #GERSWE'
,
23-06-2018 19:55,b'That penalty decision looks pretty important right now #GERSWE #VAR?'
,
23-06-2018 19:55,b'hahahahahah world cups full BULLSHIT #VAR does not work'
,
23-06-2018 19:54,"b""It's attrotious how Sweden didn't get the penalty with #VAR And Germany Get The Goal To Win it in the last minute. #GER"""
,
23-06-2018 19:51,"b'I must say that this ref has not impressed me ... incredible how easily Germany gets free kicks, while Sweden has t... https://t.co/MXshn9Bkzf'"
,
23-06-2018 19:51,b'#fifa_rematch_morocco_portugalvs Portugal. We as people of Moroccan demand FIFA re interview Morocco against Portu... https://t.co/Hq64Wsm4UR'
,
23-06-2018 19:49,b'#GERSWE #GER play with 10 + #VAR'
,
23-06-2018 19:48,b'@FIFAWorldCup @JB17Official #fifa_rematch_morocco_portugalvs Portugal. We as people of Moroccan demand FIFA re int... https://t.co/8p6TWBBRM7'
,
